"id","platform_name","transaction_id","order_date","order_time","amount"
15481,Direct Sales,"105895","2024-08-21","22:12:00",133.36
15482,Direct Sales,"105894","2024-08-21","21:01:00",95.71
15483,Direct Sales,"105893","2024-08-21","22:17:00",64.52
15484,Direct Sales,"105892","2024-08-21","20:45:00",40.78
15485,Direct Sales,,"2024-08-21","20:46:00",147.50
15486,Direct Sales,"105891","2024-08-21","21:06:00",78.38
15487,Direct Sales,"203485","2024-08-21","20:23:00",109.61
15488,Direct Sales,"105890","2024-08-21","18:40:00",381.91
15489,Direct Sales,"203484","2024-08-21","20:06:00",91.56
15490,Direct Sales,"203483","2024-08-21","19:10:00",103.20
15491,Direct Sales,"300547","2024-08-21","18:51:00",130.56
15492,Direct Sales,"105889","2024-08-21","19:01:00",88.09
15493,Direct Sales,"105888","2024-08-21","19:44:00",66.62
15494,Direct Sales,"105887","2024-08-21","19:11:00",118.23
15495,Direct Sales,"105886","2024-08-21","19:12:00",71.06
15496,Direct Sales,"300546","2024-08-21","18:54:00",143.88
15497,Direct Sales,"203482","2024-08-21","18:30:00",143.05
15498,Direct Sales,"203481","2024-08-21","18:56:00",109.45
15499,Direct Sales,"105885","2024-08-21","18:46:00",30.12
15500,Direct Sales,"528","2024-08-21","17:47:00",101.11
15501,Direct Sales,"300545","2024-08-21","17:59:00",31.19
15502,Direct Sales,"203480","2024-08-21","18:17:00",26.88
15503,Direct Sales,"105884","2024-08-21","17:07:00",68.80
15504,Direct Sales,"105883","2024-08-20","23:17:00",16.15
15505,Direct Sales,"105882","2024-08-20","21:10:00",116.27
15506,Direct Sales,"105881","2024-08-20","22:30:00",87.13
15507,Direct Sales,"105880","2024-08-20","22:57:00",70.02
15508,Direct Sales,"105879","2024-08-20","22:11:00",89.20
15509,Direct Sales,"105878","2024-08-20","22:20:00",61.29
15510,Direct Sales,"105877","2024-08-20","21:15:00",84.99
15511,Direct Sales,"105876","2024-08-20","22:23:00",62.23
15512,Direct Sales,"105875","2024-08-20","22:12:00",44.07
15513,Direct Sales,"105874","2024-08-20","21:02:00",49.45
15514,Direct Sales,"105873","2024-08-20","22:00:00",52.62
15515,Direct Sales,"105872","2024-08-20","22:00:00",52.63
15516,Direct Sales,"105871","2024-08-20","22:20:00",28.98
15517,Direct Sales,"105870","2024-08-20","20:07:00",203.28
15518,Direct Sales,"203479","2024-08-20","22:02:00",26.88
15519,Direct Sales,"105869","2024-08-20","21:06:00",102.20
15520,Direct Sales,"105868","2024-08-20","19:28:00",80.77
15521,Direct Sales,"105867","2024-08-20","20:30:00",84.02
15522,Direct Sales,"105866","2024-08-20","20:29:00",81.76
15523,Direct Sales,"105865","2024-08-20","20:24:00",119.27
15524,Direct Sales,"105864","2024-08-20","19:55:00",77.36
15525,Direct Sales,"105863","2024-08-20","18:33:00",115.31
15526,Direct Sales,"105862","2024-08-20","19:21:00",92.64
15527,Direct Sales,"105861","2024-08-20","19:36:00",90.49
15528,Direct Sales,"105860","2024-08-20","19:41:00",65.61
15529,Direct Sales,"105859","2024-08-20","19:30:00",48.27
15530,Direct Sales,"105858","2024-08-20","18:25:00",275.06
15531,Direct Sales,"105857","2024-08-20","19:12:00",135.48
15532,Direct Sales,"105856","2024-08-20","19:12:00",69.88
15533,Direct Sales,"105855","2024-08-20","18:51:00",44.07
15534,Direct Sales,"105854","2024-08-20","18:50:00",69.88
15535,Direct Sales,"105853","2024-08-20","18:34:00",21.50
15536,Direct Sales,"105852","2024-08-20","17:48:00",71.98
15537,Direct Sales,"105851","2024-08-20","17:14:00",97.13
15538,Direct Sales,"105850","2024-08-20","17:15:00",61.26
15539,Direct Sales,"203478","2024-08-20","17:01:00",123.64
15540,Direct Sales,"105849","2024-08-19","22:23:00",104.25
15541,Direct Sales,"105848","2024-08-19","22:50:00",109.57
15542,Direct Sales,"105847","2024-08-19","22:50:00",17.19
15543,Direct Sales,"105846","2024-08-19","22:07:00",76.49
15544,Direct Sales,"300544","2024-08-19","22:16:00",13.95
15545,Direct Sales,"105845","2024-08-19","20:45:00",183.05
15546,Direct Sales,"203477","2024-08-19","22:17:00",17.19
15547,Direct Sales,"300543","2024-08-19","22:17:00",17.19
15548,Direct Sales,"105844","2024-08-19","20:37:00",172.11
15549,Direct Sales,"105843","2024-08-19","21:08:00",96.69
15550,Direct Sales,"105842","2024-08-19","20:47:00",50.48
15551,Direct Sales,"105841","2024-08-19","20:56:00",101.12
15552,Direct Sales,"105840","2024-08-19","21:00:00",74.18
15553,Direct Sales,"105839","2024-08-19","19:29:00",119.40
15554,Direct Sales,"105838","2024-08-19","20:36:00",33.35
15555,Direct Sales,"527","2024-08-19","21:01:00",26.88
15556,Direct Sales,"526","2024-08-19","18:39:00",204.37
15557,Direct Sales,"105837","2024-08-19","19:21:00",58.02
15558,Direct Sales,"105836","2024-08-19","20:03:00",104.16
15559,Direct Sales,"105835","2024-08-19","19:35:00",69.88
15560,Direct Sales,"105834","2024-08-19","19:04:00",89.16
15561,Direct Sales,"105833","2024-08-19","19:30:00",60.18
15562,Direct Sales,"105832","2024-08-19","19:11:00",90.26
15563,Direct Sales,"105831","2024-08-19","19:03:00",39.76
15564,Direct Sales,"105830","2024-08-19","18:12:00",125.02
15565,Direct Sales,"105829","2024-08-19","18:40:00",62.28
15566,Direct Sales,"300542","2024-08-19","18:02:00",35.62
15567,Direct Sales,"105828","2024-08-19","17:40:00",64.48
15568,Direct Sales,"105827","2024-08-19","17:20:00",103.64
15569,Direct Sales,"105826","2024-08-19","17:25:00",35.50
15570,Direct Sales,"203476","2024-08-19","17:45:00",48.38
15571,Direct Sales,"105825","2024-08-18","20:44:00",118.27
15572,Direct Sales,"105824","2024-08-18","21:32:00",81.75
15573,Direct Sales,"203475","2024-08-18","22:32:00",68.84
15574,Direct Sales,"203474","2024-08-18","20:56:00",68.90
15575,Direct Sales,"203473","2024-08-18","22:33:00",42.94
15576,Direct Sales,"105823","2024-08-18","21:40:00",27.93
15577,Direct Sales,"105822","2024-08-18","21:40:00",27.94
15578,Direct Sales,"203472","2024-08-18","22:06:00",48.38
15579,Direct Sales,"105821","2024-08-18","20:59:00",151.82
15580,Direct Sales,"105820","2024-08-18","21:04:00",36.56
15581,Direct Sales,"105819","2024-08-18","20:19:00",72.02
15582,Direct Sales,"105818","2024-08-18","19:40:00",87.03
15583,Direct Sales,"105817","2024-08-18","20:43:00",26.88
15584,Direct Sales,"105816","2024-08-18","20:05:00",38.68
15585,Direct Sales,"105815","2024-08-18","19:26:00",120.31
15586,Direct Sales,"105814","2024-08-18","19:37:00",74.18
15587,Direct Sales,"105813","2024-08-18","18:25:00",103.28
15588,Direct Sales,"105812","2024-08-18","19:52:00",77.47
15589,Direct Sales,"105811","2024-08-18","19:33:00",94.46
15590,Direct Sales,"105810","2024-08-18","19:29:00",63.40
15591,Direct Sales,"525","2024-08-18","18:32:00",135.69
15592,Direct Sales,"105809","2024-08-18","18:19:00",56.87
15593,Direct Sales,"105808","2024-08-18","18:29:00",101.16
15594,Direct Sales,"105807","2024-08-18","18:29:00",101.17
15595,Direct Sales,"105806","2024-08-18","18:55:00",68.80
15596,Direct Sales,"105805","2024-08-18","18:22:00",35.45
15597,Direct Sales,"105804","2024-08-18","18:22:00",81.84
15598,Direct Sales,,"2024-08-18","18:27:00",63.35
15599,Direct Sales,"105803","2024-08-18","17:46:00",64.53
15600,Direct Sales,"105802","2024-08-18","17:35:00",68.74
15601,Direct Sales,"105801","2024-08-18","17:10:00",83.82
15602,Direct Sales,"300541","2024-08-18","17:51:00",33.92
15603,Direct Sales,"203471","2024-08-18","16:48:00",34.32
15604,Direct Sales,"203470","2024-08-17","22:52:00",170.96
15605,Direct Sales,"105800","2024-08-17","23:55:00",90.38
15606,Direct Sales,"105799","2024-08-17","22:43:00",56.89
15607,Direct Sales,"105798","2024-08-17","22:33:00",68.87
15608,Direct Sales,"105797","2024-08-17","22:26:00",104.36
15609,Direct Sales,"105796","2024-08-17","23:34:00",67.87
15610,Direct Sales,"105795","2024-08-17","22:52:00",200.75
15611,Direct Sales,"105794","2024-08-17","23:37:00",108.55
15612,Direct Sales,"300540","2024-08-17","23:46:00",26.88
15613,Direct Sales,"105793","2024-08-18","00:00:00",75.34
15614,Direct Sales,"105792","2024-08-17","22:45:00",113.05
15615,Direct Sales,"105791","2024-08-17","23:01:00",67.83
15616,Direct Sales,"105790","2024-08-17","23:04:00",30.11
15617,Direct Sales,"105789","2024-08-17","22:17:00",74.23
15618,Direct Sales,"203469","2024-08-17","22:56:00",141.89
15619,Direct Sales,"300539","2024-08-17","22:57:00",60.22
15620,Direct Sales,"105788","2024-08-17","21:20:00",76.37
15621,Direct Sales,"105787","2024-08-17","21:42:00",105.40
15622,Direct Sales,"105786","2024-08-17","21:48:00",107.63
15623,Direct Sales,"105785","2024-08-17","22:41:00",37.68
15624,Direct Sales,"105784","2024-08-17","22:00:00",109.70
15625,Direct Sales,"105783","2024-08-17","21:45:00",158.03
15626,Direct Sales,"203468","2024-08-17","20:46:00",66.66
15627,Direct Sales,"203467","2024-08-17","22:34:00",33.29
15628,Direct Sales,"203466","2024-08-17","22:33:00",34.36
15629,Direct Sales,"105782","2024-08-17","20:14:00",64.65
15630,Direct Sales,"105781","2024-08-17","21:24:00",72.07
15631,Direct Sales,"105780","2024-08-17","20:29:00",82.84
15632,Direct Sales,"105779","2024-08-17","21:04:00",132.28
15633,Direct Sales,"105778","2024-08-17","21:20:00",138.74
15634,Direct Sales,"203465","2024-08-17","21:17:00",26.93
15635,Direct Sales,"105777","2024-08-17","20:26:00",107.60
15636,Direct Sales,"300538","2024-08-17","20:54:00",103.31
15637,Direct Sales,"300537","2024-08-17","21:15:00",79.52
15638,Direct Sales,"203464","2024-08-17","20:14:00",101.21
15639,Direct Sales,"203463","2024-08-17","20:14:00",101.22
15640,Direct Sales,"105776","2024-08-17","20:25:00",76.37
15641,Direct Sales,"203462","2024-08-17","20:43:00",70.95
15642,Direct Sales,"105775","2024-08-17","20:07:00",136.99
15643,Direct Sales,"105774","2024-08-17","20:39:00",49.35
15644,Direct Sales,"203461","2024-08-17","20:39:00",32.27
15645,Direct Sales,"524","2024-08-17","20:58:00",21.50
15646,Direct Sales,"105773","2024-08-17","20:03:00",101.06
15647,Direct Sales,"203460","2024-08-17","20:17:00",129.95
15648,Direct Sales,"105772","2024-08-17","20:10:00",73.27
15649,Direct Sales,"105771","2024-08-17","19:49:00",233.49
15650,Direct Sales,"105770","2024-08-17","18:59:00",51.61
15651,Direct Sales,"105769","2024-08-17","19:29:00",44.07
15652,Direct Sales,"105768","2024-08-17","19:26:00",98.83
15653,Direct Sales,"203459","2024-08-17","19:31:00",156.03
15654,Direct Sales,"105767","2024-08-17","19:21:00",82.72
15655,Direct Sales,"105766","2024-08-17","17:59:00",89.26
15656,Direct Sales,"105765","2024-08-17","19:17:00",55.87
15657,Direct Sales,"105764","2024-08-17","18:25:00",60.17
15658,Direct Sales,"523","2024-08-17","18:44:00",26.88
15659,Direct Sales,"105763","2024-08-17","17:57:00",68.74
15660,Direct Sales,"105762","2024-08-17","17:22:00",60.12
15661,Direct Sales,"203458","2024-08-17","17:33:00",89.14
15662,Direct Sales,"522","2024-08-17","17:11:00",26.88
15663,Direct Sales,"203457","2024-08-17","17:24:00",63.41
15664,Direct Sales,"203456","2024-08-17","17:13:00",33.29
15665,Direct Sales,"203455","2024-08-16","23:28:00",207.09
15666,Direct Sales,"105761","2024-08-16","23:41:00",68.65
15667,Direct Sales,"105760","2024-08-16","23:36:00",148.08
15668,Direct Sales,"105759","2024-08-17","00:00:00",84.93
15669,Direct Sales,"105758","2024-08-16","22:39:00",107.36
15670,Direct Sales,"203454","2024-08-16","23:56:00",32.27
15671,Direct Sales,"105757","2024-08-17","00:02:00",33.29
15672,Direct Sales,"105756","2024-08-16","21:21:00",152.80
15673,Direct Sales,"203453","2024-08-16","21:29:00",129.33
15674,Direct Sales,"105755","2024-08-16","19:17:00",125.84
15675,Direct Sales,"105754","2024-08-16","22:28:00",81.76
15676,Direct Sales,"105753","2024-08-16","22:55:00",51.64
15677,Direct Sales,"105752","2024-08-16","22:39:00",81.76
15678,Direct Sales,"105751","2024-08-16","22:38:00",231.38
15679,Direct Sales,"521","2024-08-16","22:40:00",111.66
15680,Direct Sales,"203452","2024-08-16","22:20:00",141.09
15681,Direct Sales,"105750","2024-08-16","22:43:00",91.37
15682,Direct Sales,"105749","2024-08-16","20:20:00",132.27
15683,Direct Sales,"105748","2024-08-16","21:26:00",114.03
15684,Direct Sales,"203451","2024-08-16","22:05:00",67.75
15685,Direct Sales,"105747","2024-08-16","20:03:00",150.62
15686,Direct Sales,"300536","2024-08-16","22:16:00",113.03
15687,Direct Sales,"105746","2024-08-16","21:56:00",119.40
15688,Direct Sales,"203450","2024-08-16","22:01:00",49.45
15689,Direct Sales,"105745","2024-08-16","21:44:00",119.53
15690,Direct Sales,"105744","2024-08-16","20:24:00",78.52
15691,Direct Sales,"105743","2024-08-16","21:53:00",55.76
15692,Direct Sales,"105742","2024-08-16","21:36:00",82.70
15693,Direct Sales,"105741","2024-08-16","21:40:00",121.52
15694,Direct Sales,"105740","2024-08-16","21:04:00",125.64
15695,Direct Sales,"105739","2024-08-16","21:17:00",37.65
15696,Direct Sales,"203449","2024-08-16","20:34:00",203.27
15697,Direct Sales,"105738","2024-08-16","20:46:00",77.45
15698,Direct Sales,"105737","2024-08-16","21:13:00",94.39
15699,Direct Sales,"105736","2024-08-16","21:11:00",40.84
15700,Direct Sales,"203448","2024-08-16","20:11:00",287.79
15701,Direct Sales,"105735","2024-08-16","20:48:00",73.15
15702,Direct Sales,"519","2024-08-16","21:41:00",33.29
15703,Direct Sales,"105734","2024-08-16","20:50:00",78.60
15704,Direct Sales,"105733","2024-08-16","20:42:00",46.17
15705,Direct Sales,"105732","2024-08-16","20:07:00",102.33
15706,Direct Sales,"300535","2024-08-16","20:46:00",33.29
15707,Direct Sales,"105731","2024-08-16","20:37:00",64.65
15708,Direct Sales,"105730","2024-08-16","20:23:00",62.28
15709,Direct Sales,"105729","2024-08-16","20:39:00",56.94
15710,Direct Sales,"203447","2024-08-16","19:14:00",68.94
15711,Direct Sales,"105728","2024-08-16","19:17:00",218.72
15712,Direct Sales,"105727","2024-08-16","19:33:00",65.56
15713,Direct Sales,"105726","2024-08-16","19:15:00",113.92
15714,Direct Sales,"203446","2024-08-16","19:26:00",106.63
15715,Direct Sales,"105725","2024-08-16","19:15:00",93.73
15716,Direct Sales,"203445","2024-08-16","19:05:00",91.26
15717,Direct Sales,"203444","2024-08-16","20:00:00",62.28
15718,Direct Sales,"105724","2024-08-16","17:15:00",69.81
15719,Direct Sales,"105723","2024-08-16","19:09:00",91.46
15720,Direct Sales,"105722","2024-08-16","18:43:00",72.19
15721,Direct Sales,"105721","2024-08-16","19:07:00",55.86
15722,Direct Sales,"203443","2024-08-16","19:33:00",10.78
15723,Direct Sales,"300534","2024-08-16","18:25:00",100.13
15724,Direct Sales,"105720","2024-08-16","18:11:00",133.29
15725,Direct Sales,"203442","2024-08-16","19:12:00",98.86
15726,Direct Sales,"203441","2024-08-16","18:17:00",77.36
15727,Direct Sales,"105719","2024-08-16","17:36:00",60.22
15728,Direct Sales,"105718","2024-08-16","17:19:00",80.60
15729,Direct Sales,"105717","2024-08-16","17:20:00",87.11
15730,Direct Sales,"203440","2024-08-16","17:17:00",73.13
15731,Direct Sales,"203439","2024-08-15","22:37:00",136.80
15732,Direct Sales,,"2024-08-15","22:24:00",60.25
15733,Direct Sales,"105716","2024-08-15","22:52:00",24.19
15734,Direct Sales,"105715","2024-08-15","22:52:00",24.19
15735,Direct Sales,"105714","2024-08-15","21:48:00",46.22
15736,Direct Sales,"105713","2024-08-15","22:44:00",64.65
15737,Direct Sales,"203438","2024-08-15","21:58:00",199.47
15738,Direct Sales,"105712","2024-08-15","21:53:00",92.38
15739,Direct Sales,"105711","2024-08-15","21:42:00",69.91
15740,Direct Sales,"105710","2024-08-15","22:05:00",91.30
15741,Direct Sales,"105709","2024-08-15","22:11:00",47.33
15742,Direct Sales,"203437","2024-08-15","21:12:00",116.10
15743,Direct Sales,"203436","2024-08-15","20:27:00",33.34
15744,Direct Sales,"203435","2024-08-15","20:27:00",33.34
15745,Direct Sales,"203434","2024-08-15","21:25:00",42.92
15746,Direct Sales,"105708","2024-08-15","21:39:00",42.98
15747,Direct Sales,"105707","2024-08-15","21:19:00",53.65
15748,Direct Sales,"105706","2024-08-15","19:16:00",144.30
15749,Direct Sales,"105705","2024-08-15","21:32:00",32.16
15750,Direct Sales,"105704","2024-08-15","18:44:00",295.83
15751,Direct Sales,"105703","2024-08-15","20:36:00",115.23
15752,Direct Sales,"105702","2024-08-15","18:26:00",201.63
15753,Direct Sales,"105701","2024-08-15","20:18:00",44.06
15754,Direct Sales,"203433","2024-08-15","17:25:00",145.08
15755,Direct Sales,"105700","2024-08-15","19:12:00",104.51
15756,Direct Sales,"105699","2024-08-15","18:53:00",64.65
15757,Direct Sales,,"2024-08-15","19:19:00",103.16
15758,Direct Sales,"105698","2024-08-15","19:14:00",78.55
15759,Direct Sales,"105697","2024-08-15","19:58:00",162.06
15760,Direct Sales,"105696","2024-08-15","19:06:00",53.70
15761,Direct Sales,,"2024-08-15","18:55:00",119.48
15762,Direct Sales,"105695","2024-08-15","18:39:00",50.48
15763,Direct Sales,"105694","2024-08-15","19:01:00",71.06
15764,Direct Sales,"105693","2024-08-15","17:57:00",40.53
15765,Direct Sales,"105692","2024-08-15","17:57:00",40.53
15766,Direct Sales,"105691","2024-08-15","19:39:00",228.56
15767,Direct Sales,"203432","2024-08-15","17:08:00",21.50
15768,Direct Sales,"105690","2024-08-14","22:32:00",50.53
15769,Direct Sales,"105689","2024-08-14","22:21:00",93.59
15770,Direct Sales,"105688","2024-08-14","22:55:00",36.52
15771,Direct Sales,,"2024-08-14","22:16:00",77.42
15772,Direct Sales,"203431","2024-08-14","22:18:00",97.84
15773,Direct Sales,"203430","2024-08-14","21:39:00",80.64
15774,Direct Sales,"105687","2024-08-14","21:55:00",162.31
15775,Direct Sales,"203429","2024-08-14","21:48:00",95.66
15776,Direct Sales,"203428","2024-08-14","22:12:00",58.08
15777,Direct Sales,"518","2024-08-14","21:19:00",16.15
15778,Direct Sales,"203427","2024-08-14","21:20:00",75.43
15779,Direct Sales,"203425","2024-08-14","21:17:00",67.72
15780,Direct Sales,"203424","2024-08-14","21:17:00",67.72
15781,Direct Sales,"203423","2024-08-14","21:17:00",67.72
15782,Direct Sales,"203422","2024-08-14","20:52:00",43.01
15783,Direct Sales,"203421","2024-08-14","20:52:00",43.01
15784,Direct Sales,"105686","2024-08-14","20:43:00",179.76
15785,Direct Sales,"105685","2024-08-14","20:51:00",44.07
15786,Direct Sales,"517","2024-08-14","20:12:00",79.55
15787,Direct Sales,"203419","2024-08-14","20:14:00",99.90
15788,Direct Sales,"203418","2024-08-14","20:20:00",50.53
15789,Direct Sales,"105684","2024-08-14","19:07:00",32.32
15790,Direct Sales,"105683","2024-08-14","19:07:00",32.33
15791,Direct Sales,"105682","2024-08-14","20:08:00",46.22
15792,Direct Sales,"105681","2024-08-14","19:19:00",91.57
15793,Direct Sales,"105680","2024-08-14","19:39:00",118.28
15794,Direct Sales,,"2024-08-14","19:43:00",22.03
15795,Direct Sales,"203417","2024-08-14","19:43:00",22.04
15796,Direct Sales,"203416","2024-08-14","20:11:00",31.19
15797,Direct Sales,"203415","2024-08-14","19:15:00",48.32
15798,Direct Sales,"105679","2024-08-14","19:10:00",46.21
15799,Direct Sales,"105678","2024-08-14","19:00:00",84.02
15800,Direct Sales,"105677","2024-08-14","17:29:00",51.74
15801,Direct Sales,"105676","2024-08-14","17:29:00",51.74
15802,Direct Sales,"105675","2024-08-14","18:00:00",174.01
15803,Direct Sales,"203414","2024-08-14","17:52:00",149.59
15804,Direct Sales,"203413","2024-08-14","18:06:00",55.81
15805,Direct Sales,"203412","2024-08-14","18:08:00",21.50
15806,Direct Sales,"105674","2024-08-14","17:15:00",71.00
15807,Direct Sales,"203411","2024-08-12","22:31:00",32.26
15808,Direct Sales,"203410","2024-08-12","22:42:00",57.96
15809,Direct Sales,"203409","2024-08-12","21:45:00",71.03
15810,Direct Sales,"105673","2024-08-12","22:23:00",87.06
15811,Direct Sales,"105672","2024-08-12","22:18:00",36.53
15812,Direct Sales,"300533","2024-08-12","21:55:00",88.13
15813,Direct Sales,"105671","2024-08-12","21:58:00",56.89
15814,Direct Sales,"105670","2024-08-12","22:10:00",62.38
15815,Direct Sales,"203408","2024-08-12","21:43:00",101.06
15816,Direct Sales,"105669","2024-08-12","20:02:00",233.64
15817,Direct Sales,"105668","2024-08-12","21:32:00",110.40
15818,Direct Sales,"105667","2024-08-12","20:52:00",96.79
15819,Direct Sales,"105666","2024-08-12","21:13:00",81.71
15820,Direct Sales,"105665","2024-08-12","18:17:00",63.41
15821,Direct Sales,"105664","2024-08-12","20:46:00",81.84
15822,Direct Sales,"516","2024-08-12","21:15:00",26.88
15823,Direct Sales,"105663","2024-08-12","19:20:00",88.34
15824,Direct Sales,"105662","2024-08-12","19:31:00",134.63
15825,Direct Sales,"105661","2024-08-12","19:51:00",108.76
15826,Direct Sales,"203407","2024-08-12","19:34:00",153.22
15827,Direct Sales,"105660","2024-08-12","19:15:00",85.97
15828,Direct Sales,"105659","2024-08-12","18:25:00",176.74
15829,Direct Sales,"105658","2024-08-12","18:43:00",71.42
15830,Direct Sales,"105657","2024-08-12","18:28:00",145.19
15831,Direct Sales,"203406","2024-08-12","19:20:00",54.79
15832,Direct Sales,"203405","2024-08-12","18:46:00",40.71
15833,Direct Sales,"105656","2024-08-12","18:44:00",238.93
15834,Direct Sales,"105655","2024-08-12","18:34:00",94.46
15835,Direct Sales,"105654","2024-08-12","17:57:00",65.57
15836,Direct Sales,"203404","2024-08-11","22:38:00",149.92
15837,Direct Sales,"300532","2024-08-11","23:53:00",45.22
15838,Direct Sales,"105653","2024-08-11","23:26:00",2.14
15839,Direct Sales,"105652","2024-08-11","23:25:00",2.14
15840,Direct Sales,"105651","2024-08-11","21:53:00",77.45
15841,Direct Sales,"105650","2024-08-11","21:53:00",77.46
15842,Direct Sales,"105649","2024-08-11","22:21:00",71.59
15843,Direct Sales,"105648","2024-08-11","21:19:00",108.62
15844,Direct Sales,"105647","2024-08-11","22:13:00",65.51
15845,Direct Sales,"105646","2024-08-11","22:06:00",107.58
15846,Direct Sales,"203403","2024-08-11","21:56:00",69.87
15847,Direct Sales,"203402","2024-08-11","21:19:00",44.01
15848,Direct Sales,"105645","2024-08-11","21:36:00",101.20
15849,Direct Sales,"105644","2024-08-11","20:00:00",121.57
15850,Direct Sales,"105643","2024-08-11","21:41:00",26.88
15851,Direct Sales,"515","2024-08-11","19:39:00",133.39
15852,Direct Sales,"514","2024-08-11","21:15:00",36.52
15853,Direct Sales,"203401","2024-08-11","20:35:00",164.42
15854,Direct Sales,"105642","2024-08-11","20:56:00",27.39
15855,Direct Sales,"105641","2024-08-11","20:56:00",27.40
15856,Direct Sales,"105640","2024-08-11","21:03:00",66.63
15857,Direct Sales,"105639","2024-08-11","21:03:00",36.47
15858,Direct Sales,"513","2024-08-11","21:40:00",26.88
15859,Direct Sales,"512","2024-08-11","20:39:00",132.19
15860,Direct Sales,"203400","2024-08-11","21:08:00",21.44
15861,Direct Sales,"105638","2024-08-11","20:37:00",92.38
15862,Direct Sales,"105637","2024-08-11","20:16:00",60.22
15863,Direct Sales,"105636","2024-08-11","20:19:00",32.78
15864,Direct Sales,"105635","2024-08-11","20:19:00",32.79
15865,Direct Sales,"105634","2024-08-11","19:14:00",96.90
15866,Direct Sales,"105633","2024-08-11","18:20:00",191.61
15867,Direct Sales,"105632","2024-08-11","19:44:00",215.84
15868,Direct Sales,"105631","2024-08-11","19:26:00",24.73
15869,Direct Sales,"105630","2024-08-11","19:26:00",24.73
15870,Direct Sales,,"2024-08-11","20:10:00",39.29
15871,Direct Sales,"105629","2024-08-11","19:18:00",72.19
15872,Direct Sales,"105628","2024-08-11","18:49:00",76.28
15873,Direct Sales,"105627","2024-08-11","18:36:00",58.02
15874,Direct Sales,"105626","2024-08-11","18:33:00",37.60
15875,Direct Sales,"105625","2024-08-11","18:34:00",91.53
15876,Direct Sales,"105624","2024-08-11","18:14:00",266.20
15877,Direct Sales,"300531","2024-08-11","18:47:00",26.88
15878,Direct Sales,"105623","2024-08-11","18:02:00",64.43
15879,Direct Sales,"105622","2024-08-11","18:27:00",102.08
15880,Direct Sales,"105621","2024-08-11","17:48:00",75.43
15881,Direct Sales,"203399","2024-08-11","18:00:00",26.87
15882,Direct Sales,"203398","2024-08-11","17:44:00",26.88
15883,Direct Sales,,"2024-08-11","17:45:00",40.84
15884,Direct Sales,"203397","2024-08-11","17:45:00",30.06
15885,Direct Sales,"203396","2024-08-11","17:48:00",37.60
15886,Direct Sales,"300530","2024-08-11","17:12:00",46.22
15887,Direct Sales,"203394","2024-08-10","23:12:00",216.00
15888,Direct Sales,"203393","2024-08-10","22:15:00",296.18
15889,Direct Sales,"105620","2024-08-10","23:39:00",32.78
15890,Direct Sales,"105619","2024-08-10","23:39:00",32.79
15891,Direct Sales,"511","2024-08-10","21:11:00",169.06
15892,Direct Sales,"105618","2024-08-10","23:29:00",66.59
15893,Direct Sales,,"2024-08-10","23:20:00",39.35
15894,Direct Sales,"105617","2024-08-10","23:00:00",21.53
15895,Direct Sales,"105616","2024-08-10","23:07:00",55.39
15896,Direct Sales,"105615","2024-08-10","23:07:00",55.40
15897,Direct Sales,"300529","2024-08-10","23:54:00",17.19
15898,Direct Sales,"105614","2024-08-10","23:14:00",63.40
15899,Direct Sales,"300528","2024-08-10","23:52:00",13.95
15900,Direct Sales,"105613","2024-08-10","18:22:00",149.50
15901,Direct Sales,"203392","2024-08-10","23:00:00",97.99
15902,Direct Sales,"203391","2024-08-10","22:21:00",70.93
15903,Direct Sales,"105612","2024-08-10","22:32:00",31.09
15904,Direct Sales,"203390","2024-08-10","21:49:00",64.61
15905,Direct Sales,"203389","2024-08-10","21:49:00",64.61
15906,Direct Sales,"510","2024-08-10","20:38:00",117.23
15907,Direct Sales,"105611","2024-08-10","22:39:00",214.55
15908,Direct Sales,"105610","2024-08-10","22:27:00",101.10
15909,Direct Sales,"105609","2024-08-10","22:06:00",81.72
15910,Direct Sales,"105608","2024-08-10","21:22:00",74.12
15911,Direct Sales,"203388","2024-08-10","22:13:00",64.65
15912,Direct Sales,"105607","2024-08-10","21:48:00",102.11
15913,Direct Sales,"105606","2024-08-10","21:47:00",87.11
15914,Direct Sales,"105605","2024-08-10","21:21:00",78.53
15915,Direct Sales,"203387","2024-08-10","22:01:00",39.80
15916,Direct Sales,"203386","2024-08-10","22:20:00",74.19
15917,Direct Sales,"105604","2024-08-10","21:48:00",55.87
15918,Direct Sales,"105603","2024-08-10","18:58:00",180.77
15919,Direct Sales,"105602","2024-08-10","21:24:00",107.60
15920,Direct Sales,"105601","2024-08-10","21:34:00",76.33
15921,Direct Sales,"203385","2024-08-10","20:35:00",101.05
15922,Direct Sales,"203384","2024-08-10","18:08:00",158.30
15923,Direct Sales,"203383","2024-08-10","20:53:00",22.03
15924,Direct Sales,"203382","2024-08-10","20:53:00",22.04
15925,Direct Sales,"509","2024-08-10","20:40:00",80.80
15926,Direct Sales,"105600","2024-08-10","18:11:00",218.53
15927,Direct Sales,"203381","2024-08-10","19:34:00",164.61
15928,Direct Sales,"105599","2024-08-10","18:51:00",113.97
15929,Direct Sales,"203380","2024-08-10","21:09:00",26.88
15930,Direct Sales,"105598","2024-08-10","20:23:00",91.52
15931,Direct Sales,"105597","2024-08-10","19:00:00",193.56
15932,Direct Sales,"105596","2024-08-10","19:33:00",115.06
